web-scraper-order,web-scraper-start-url,house,house-href,price,location,luas_bangunan,luas_tanah,sertifikasi,n_bedroom,n_bathroom,n_lantai
"1669846939-946","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.100.000.0003 KT - 2 KM - 85 m2New desain rooftop estetik rumah siap huni nyamanCilandak, Jakarta SelatanHari ini","https://www.olx.co.id/item/new-desain-rooftop-estetik-rumah-siap-huni-nyaman-iid-880324625","Rp 1.100.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","85","125","SHM - Sertifikat Hak Milik","3","2","2"
"1669846943-947","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 985.000.0143 KT - 3 KM - 80 m2TOWNHOUSE murah promo Cuma BAYAR 4 JUTA SAMPAI AKADPancoran, Jakarta SelatanHari ini","https://www.olx.co.id/item/townhouse-murah-promo-cuma-bayar-4-juta-sampai-akad-iid-880324781","Rp 985.000.014","Pancoran, Jakarta Selatan, Jakarta D.K.I.","80","92","SHM - Sertifikat Hak Milik","3","3","2"
"1669846947-948","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 600.000.0003 KT - 2 KM - 57 m2Paradise Serpongcity 2 Rumah konsep kota Mandiri termurah di TangselCilandak, Jakarta SelatanHari ini","https://www.olx.co.id/item/paradise-serpongcity-2-rumah-konsep-kota-mandiri-termurah-di-tangsel-iid-880324940","Rp 600.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","57","60","SHM - Sertifikat Hak Milik","3","2","2"
"1669846951-949","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 600.000.0003 KT - 2 KM - 57 m2Paradise Serpongcity 2 Rumah konsep kota Mandiri termurah di TangselKebayoran Baru, Jakarta SelatanHari ini","https://www.olx.co.id/item/paradise-serpongcity-2-rumah-konsep-kota-mandiri-termurah-di-tangsel-iid-880324987","Rp 600.000.000","Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.","57","60","SHM - Sertifikat Hak Milik","3","2","2"
"1669846956-950","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 600.000.0003 KT - 2 KM - 57 m2Paradise Serpongcity 2 Rumah konsep kota Mandiri termurah di TangselKebayoran Lama, Jakarta SelatanHari ini","https://www.olx.co.id/item/paradise-serpongcity-2-rumah-konsep-kota-mandiri-termurah-di-tangsel-iid-880325010","Rp 600.000.000","Kebayoran Lama, Jakarta Selatan, Jakarta D.K.I.","57","60","SHM - Sertifikat Hak Milik","3","2","2"
"1669846961-951","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.300.000.0013 KT - 2 KM - 58 m2PROMO DP 0% World Class Living Cimanggis Golf Estate 510 HaMampang Prapatan, Jakarta SelatanHari ini","https://www.olx.co.id/item/promo-dp-0-world-class-living-cimanggis-golf-estate-510-ha-iid-880325022","Rp 1.300.000.001","Mampang Prapatan, Jakarta Selatan, Jakarta D.K.I.","58","80","SHM - Sertifikat Hak Milik","3","2","2"
"1669846964-952","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 600.000.0003 KT - 2 KM - 57 m2Paradise Serpongcity 2 Rumah konsep kota Mandiri termurah di TangselMampang Prapatan, Jakarta SelatanHari ini","https://www.olx.co.id/item/paradise-serpongcity-2-rumah-konsep-kota-mandiri-termurah-di-tangsel-iid-880325041","Rp 600.000.000","Mampang Prapatan, Jakarta Selatan, Jakarta D.K.I.","57","60","SHM - Sertifikat Hak Milik","3","2","2"
"1669846968-953","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.100.000.0003 KT - 2 KM - 85 m2New desain rooftop nyaman rumah siap huniKebayoran Baru, Jakarta SelatanHari ini","https://www.olx.co.id/item/new-desain-rooftop-nyaman-rumah-siap-huni-iid-880325050","Rp 1.100.000.000","Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.","85","125","SHM - Sertifikat Hak Milik","3","2","2"
"1669846972-954","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 600.000.0003 KT - 2 KM - 57 m2Paradise Serpongcity 2 Rumah konsep kota Mandiri termurah di TangselPancoran, Jakarta SelatanHari ini","https://www.olx.co.id/item/paradise-serpongcity-2-rumah-konsep-kota-mandiri-termurah-di-tangsel-iid-880325069","Rp 600.000.000","Pancoran, Jakarta Selatan, Jakarta D.K.I.","57","60","SHM - Sertifikat Hak Milik","3","2","2"
"1669846977-955","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 600.000.0003 KT - 2 KM - 57 m2Paradise Serpongcity 2 Rumah konsep kota Mandiri termurah di TangselPasar Minggu, Jakarta SelatanHari ini","https://www.olx.co.id/item/paradise-serpongcity-2-rumah-konsep-kota-mandiri-termurah-di-tangsel-iid-880325087","Rp 600.000.000","Pasar Minggu, Jakarta Selatan, Jakarta D.K.I.","57","60","SHM - Sertifikat Hak Milik","3","2","2"
"1669846981-956","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 600.000.0003 KT - 2 KM - 57 m2Paradise Serpongcity 2 Rumah konsep kota Mandiri termurah di TangselPesanggrahan, Jakarta SelatanHari ini","https://www.olx.co.id/item/paradise-serpongcity-2-rumah-konsep-kota-mandiri-termurah-di-tangsel-iid-880325105","Rp 600.000.000","Pesanggrahan, Jakarta Selatan, Jakarta D.K.I.","57","60","SHM - Sertifikat Hak Milik","3","2","2"
"1669846985-957","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 300.000.0002 KT - 1 KM - 40 m2Rumah mewah harga murah kualitas terjamin surat sertifikatCilandak, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-mewah-harga-murah-kualitas-terjamin-surat-sertifikat-iid-880325217","Rp 300.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","40","60","SHM - Sertifikat Hak Milik","2","1","1"
"1669846989-958","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","HighlightRp 1.375.000.0003 KT - 2 KM - 100 m2Rumah baru desain mewah harga terjangkau bebas banjir jalan 2 mobilPasar Minggu, Jakarta Selatan17 Sep","https://www.olx.co.id/item/rumah-baru-desain-mewah-harga-terjangkau-bebas-banjir-jalan-2-mobil-iid-873776121","Rp 1.375.000.000","Pasar Minggu, Jakarta Selatan, Jakarta D.K.I.","100","49","SHM - Sertifikat Hak Milik","3","2","2"
"1669846994-959","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","HighlightRp 1.000.000.0003 KT - 3 KM - 150 m2Dijual Butuh Rumah di Komplek Permata PamulangKebayoran Lama, Jakarta Selatan16 Nov","https://www.olx.co.id/item/dijual-butuh-rumah-di-komplek-permata-pamulang-iid-879038632","Rp 1.000.000.000","Kebayoran Lama, Jakarta Selatan, Jakarta D.K.I.","150","170","SHM - Sertifikat Hak Milik","3","3","2"
"1669846998-960","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","HighlightRp 19.000.000.0005 KT - 5 KM - 700 m2Rumah Mewah Radio DalamKebayoran Baru, Jakarta Selatan23 Nov","https://www.olx.co.id/item/rumah-mewah-radio-dalam-iid-879682905","Rp 19.000.000.000","Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.","700","720","SHM - Sertifikat Hak Milik","5","5","2"
"1669847002-961","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","HighlightRp 1.600.000.0003 KT - 2 KM - 95 m2DIJUAL CEPAT [TANPA PERANTARA] RUMAH DI KEBAGUSAN DALAM CLUSTERPasar Minggu, Jakarta SelatanKemarin","https://www.olx.co.id/item/dijual-cepat-tanpa-perantara-rumah-di-kebagusan-dalam-cluster-iid-880178480","Rp 1.600.000.000","Pasar Minggu, Jakarta Selatan, Jakarta D.K.I.","95","111","SHM - Sertifikat Hak Milik","3","2","1"
"1669847007-962","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 300.000.0002 KT - 2 KM - 40 m2Rumah mewah harga murah akses mudah surat sertifikatPasar Minggu, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-mewah-harga-murah-akses-mudah-surat-sertifikat-iid-880325259","Rp 300.000.000","Pasar Minggu, Jakarta Selatan, Jakarta D.K.I.","40","60","SHM - Sertifikat Hak Milik","2","2","1"
"1669847012-963","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.600.000.0004 KT - 4 KM - 126 m2Hot Sale ! Hunian Mewah 3 Lantai di pondok cabe free bphtbPancoran, Jakarta SelatanHari ini","https://www.olx.co.id/item/hot-sale-hunian-mewah-3-lantai-di-pondok-cabe-free-bphtb-iid-880325353","Rp 1.600.000.000","Pancoran, Jakarta Selatan, Jakarta D.K.I.","126","72","SHM - Sertifikat Hak Milik","4","4","3"
"1669847016-964","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 900.067.1143 KT - 3 KM - 110 m2Rumah mewah tanpa dp akses tolKebayoran Baru, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-mewah-tanpa-dp-akses-tol-iid-880325553","Rp 900.067.114","Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.","110","87","SHM - Sertifikat Hak Milik","3","3","2"
"1669847021-965","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.100.000.0003 KT - 2 KM - 85 m2Desain rooftop nyaman rumah siap huniKebayoran Lama, Jakarta SelatanHari ini","https://www.olx.co.id/item/desain-rooftop-nyaman-rumah-siap-huni-iid-880325577","Rp 1.100.000.000","Kebayoran Lama, Jakarta Selatan, Jakarta D.K.I.","85","125","SHM - Sertifikat Hak Milik","3","2","2"
"1669847025-966","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 920.004.6103 KT - 3 KM - 110 m2Rumah Dekat Tol, Pasti KecantolPasar Minggu, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-dekat-tol-pasti-kecantol-iid-880325632","Rp 920.004.610","Pasar Minggu, Jakarta Selatan, Jakarta D.K.I.","110","90","SHM - Sertifikat Hak Milik","3","3","2"
"1669847029-967","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.100.000.0003 KT - 2 KM - 85 m2New desain rooftop nyaman rumah siap huniMampang Prapatan, Jakarta SelatanHari ini","https://www.olx.co.id/item/new-desain-rooftop-nyaman-rumah-siap-huni-iid-880325641","Rp 1.100.000.000","Mampang Prapatan, Jakarta Selatan, Jakarta D.K.I.","85","125","SHM - Sertifikat Hak Milik","3","2","2"
"1669847033-968","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.100.000.0003 KT - 2 KM - 85 m2New desain rooftop nyaman rumah siap huniPancoran, Jakarta SelatanHari ini","https://www.olx.co.id/item/new-desain-rooftop-nyaman-rumah-siap-huni-iid-880325750","Rp 1.100.000.000","Pancoran, Jakarta Selatan, Jakarta D.K.I.","85","125","SHM - Sertifikat Hak Milik","3","2","2"
"1669847038-969","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.100.000.0003 KT - 2 KM - 85 m2New desain rooftop estetik rumah siap huniPesanggrahan, Jakarta SelatanHari ini","https://www.olx.co.id/item/new-desain-rooftop-estetik-rumah-siap-huni-iid-880325877","Rp 1.100.000.000","Pesanggrahan, Jakarta Selatan, Jakarta D.K.I.","85","125","SHM - Sertifikat Hak Milik","3","2","2"
"1669847042-970","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 250.000.0002 KT - 1 KM - 55 m2Rumah baru Plafon tinggi Modern Bangunan LT 60 SHM Cash TigaraksaKebayoran Lama, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-baru-plafon-tinggi-modern-bangunan-lt-60-shm-cash-tigaraksa-iid-880326236","Rp 250.000.000","Kebayoran Lama, Jakarta Selatan, Jakarta D.K.I.","55","60","SHM - Sertifikat Hak Milik","2","1","1"
"1669847047-971","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.170.000.0003 KT - 3 KM - 79 m2CLUSTER CANTIK FULL BATA MERAH 1 UNIT LAGI READY ALL IN FREE BIAYA2Pesanggrahan, Jakarta SelatanHari ini","https://www.olx.co.id/item/cluster-cantik-full-bata-merah-1-unit-lagi-ready-all-in-free-biaya2-iid-880326273","Rp 1.170.000.000","Pesanggrahan, Jakarta Selatan, Jakarta D.K.I.","79","60","SHM - Sertifikat Hak Milik","3","3","2"
"1669847050-972","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 365.000.0003 KT - 2 KM - 45 m2Rumah mewah harga promo lokasi strategis hanya 3 mnt ke stasiun DepokCilandak, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-mewah-harga-promo-lokasi-strategis-hanya-3-mnt-ke-stasiun-depok-iid-880326376","Rp 365.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","45","72","SHM - Sertifikat Hak Milik","3","2","1"
"1669847054-973","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 2.000.000.0004 KT - 2 KM - 120 m2Rumah mewah akses jalan 2 mobil lokasi strategis dekat STAN BintaroMampang Prapatan, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-mewah-akses-jalan-2-mobil-lokasi-strategis-dekat-stan-bintaro-iid-880326766","Rp 2.000.000.000","Mampang Prapatan, Jakarta Selatan, Jakarta D.K.I.","120","120","SHM - Sertifikat Hak Milik","4","2","2"
"1669847059-974","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 16.000.000.0008 KT - 8 KM - 650 m2Rumah mewah ekslusif dengan LUX MODEREN dekat pintu tol tb simatupangMampang Prapatan, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-mewah-ekslusif-dengan-lux-moderen-dekat-pintu-tol-tb-simatupang-iid-880327210","Rp 16.000.000.000","Mampang Prapatan, Jakarta Selatan, Jakarta D.K.I.","650","512","SHM - Sertifikat Hak Milik","8","8","2"
"1669847062-975","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 33.000.000.0008 KT - 7 KM - 470 m2RUMAH BARU PATRA KUNINGANPancoran, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-baru-patra-kuningan-iid-872236703","Rp 33.000.000.000","Pancoran, Jakarta Selatan, Jakarta D.K.I.","470","550","SHM - Sertifikat Hak Milik","8","7","3"
"1669847067-976","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 12.000.000.0007 KT - 4 KM - 500 m2Rumah cipete utara kebayoran baru jakselKebayoran Baru, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-cipete-utara-kebayoran-baru-jaksel-iid-863937081","Rp 12.000.000.000","Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.","500","400","SHM - Sertifikat Hak Milik","7","4","2"
"1669847070-977","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.600.000.0004 KT - 4 KM - 126 m2TOWNHOUSE MEWAH DI LENGKAPI ROOFTOP NEMPEL PINTU TOL FREE BPHTBPesanggrahan, Jakarta SelatanHari ini","https://www.olx.co.id/item/townhouse-mewah-di-lengkapi-rooftop-nempel-pintu-tol-free-bphtb-iid-880327906","Rp 1.600.000.000","Pesanggrahan, Jakarta Selatan, Jakarta D.K.I.","126","72","SHM - Sertifikat Hak Milik","4","4","3"
"1669847074-978","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","HighlightRp 1.400.000.0004 KT - 3 KM - 115 m2CINERE PARKVIEW RUMAH MURAH  CLUSTER DEKAT PINTU TOL JAKARTA KPR 9JTPasar Minggu, Jakarta Selatan03 Nov","https://www.olx.co.id/item/cinere-parkview-rumah-murah-cluster-dekat-pintu-tol-jakarta-kpr-9jt-iid-849544820","Rp 1.400.000.000","Pasar Minggu, Jakarta Selatan, Jakarta D.K.I.","115","105","SHM - Sertifikat Hak Milik","4","3","2"
"1669847078-979","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","HighlightRp 16.000.000.0005 KT - 3 KM - 450 m2Rumah mewah kemang strategisCilandak, Jakarta Selatan19 Okt","https://www.olx.co.id/item/rumah-mewah-kemang-strategis-iid-876546145","Rp 16.000.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","450","795","SHM - Sertifikat Hak Milik","5","3","1"
"1669847084-980","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","HighlightRp 2.500.000.0003 KT - 3 KM - 140 m2Dijual Rumah tinggal di Pesanggrahan - Jakarta SelatanPesanggrahan, Jakarta Selatan06 Nov","https://www.olx.co.id/item/dijual-rumah-tinggal-di-pesanggrahan-jakarta-selatan-iid-878158859","Rp 2.500.000.000","Pesanggrahan, Jakarta Selatan, Jakarta D.K.I.","140","186","SHM - Sertifikat Hak Milik","3","3","1"
"1669847088-981","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","HighlightRp 1.500.000.0004 KT - 3 KM - 150 m2Rumah Unit Pojokan Strategis di Cluster Cinere Modern Harga All In KPRCilandak, Jakarta Selatan09 Nov","https://www.olx.co.id/item/rumah-unit-pojokan-strategis-di-cluster-cinere-modern-harga-all-in-kpr-iid-878430948","Rp 1.500.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","150","151","SHM - Sertifikat Hak Milik","4","3","2"
"1669847092-982","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 12.500.000.0003 KT - 3 KM - 280 m2Dijual Rumah Pondok IndahKebayoran Lama, Jakarta SelatanHari ini","https://www.olx.co.id/item/dijual-rumah-pondok-indah-iid-864012676","Rp 12.500.000.000","Kebayoran Lama, Jakarta Selatan, Jakarta D.K.I.","280","355","SHM - Sertifikat Hak Milik","3","3","1"
"1669847095-983","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.600.000.0004 KT - 4 KM - 126 m2TOWNHOUSE 3 LANTAI DI LENGKAPI ROOFTOP NEMPEL PINTU TOL FREE BPHTBCilandak, Jakarta SelatanHari ini","https://www.olx.co.id/item/townhouse-3-lantai-di-lengkapi-rooftop-nempel-pintu-tol-free-bphtb-iid-880328090","Rp 1.600.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","126","72","SHM - Sertifikat Hak Milik","4","4","3"
"1669847099-984","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.600.000.0004 KT - 4 KM - 126 m2TOWNHOUSE MODERN DI LENGKAPI ROOFTOP NEMPEL PINTU TOL FREE BPHTBMampang Prapatan, Jakarta SelatanHari ini","https://www.olx.co.id/item/townhouse-modern-di-lengkapi-rooftop-nempel-pintu-tol-free-bphtb-iid-880328182","Rp 1.600.000.000","Mampang Prapatan, Jakarta Selatan, Jakarta D.K.I.","126","72","SHM - Sertifikat Hak Milik","4","4","3"
"1669847102-985","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.600.000.0004 KT - 4 KM - 126 m2HUNIAN MODERN 3 LANTAI DILENGKAPI ROOFTOP NEMPEL PINTU TOL FREE BPHTBKebayoran Lama, Jakarta SelatanHari ini","https://www.olx.co.id/item/hunian-modern-3-lantai-dilengkapi-rooftop-nempel-pintu-tol-free-bphtb-iid-880328247","Rp 1.600.000.000","Kebayoran Lama, Jakarta Selatan, Jakarta D.K.I.","126","72","SHM - Sertifikat Hak Milik","4","4","3"
"1669847106-986","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 16.000.000.0004 KT - 4 KM - 362 m2Dijual Rumah Dalam Townhouse Elite Gandaria Jakarta SelatanKebayoran Baru, Jakarta SelatanHari ini","https://www.olx.co.id/item/dijual-rumah-dalam-townhouse-elite-gandaria-jakarta-selatan-iid-880329008","Rp 16.000.000.000","Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.","362","200","SHM - Sertifikat Hak Milik","4","4","3"
"1669847109-987","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 20.000.000.0004 KT - 4 KM - 421 m2Dijual Townhouse Brandnew Gandaria Jakarta SelatanKebayoran Baru, Jakarta SelatanHari ini","https://www.olx.co.id/item/dijual-townhouse-brandnew-gandaria-jakarta-selatan-iid-880329023","Rp 20.000.000.000","Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.","421","268","SHM - Sertifikat Hak Milik","4","4","3"
"1669847113-988","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 492.000.0002 KT - 1 KM - 50 m2Cluster READY STOCK Tanpa Dp mulai 400 jutaan saja one gateKebayoran Baru, Jakarta SelatanHari ini","https://www.olx.co.id/item/cluster-ready-stock-tanpa-dp-mulai-400-jutaan-saja-one-gate-iid-880329260","Rp 492.000.000","Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.","50","78","SHM - Sertifikat Hak Milik","2","1","1"
"1669847117-989","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 492.000.0002 KT - 1 KM - 50 m2Miliki CLUSTER CANTIK Tanpa Dp mulai 400 jutaan sajaPesanggrahan, Jakarta SelatanHari ini","https://www.olx.co.id/item/miliki-cluster-cantik-tanpa-dp-mulai-400-jutaan-saja-iid-880329295","Rp 492.000.000","Pesanggrahan, Jakarta Selatan, Jakarta D.K.I.","50","78","SHM - Sertifikat Hak Milik","2","1","1"
"1669847120-990","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.170.000.0003 KT - 3 KM - 79 m2CLUSTER BARU FULL BATA MERAH 1 UNIT LAGI READY ALL IN FREE BIAYA2Pesanggrahan, Jakarta SelatanHari ini","https://www.olx.co.id/item/cluster-baru-full-bata-merah-1-unit-lagi-ready-all-in-free-biaya2-iid-880329789","Rp 1.170.000.000","Pesanggrahan, Jakarta Selatan, Jakarta D.K.I.","79","60","SHM - Sertifikat Hak Milik","3","3","2"
